,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,11.725602814036431,13.279706895041357,0.888353747044324,283.2015746086701,0.2,120,30
1,13.837075029996122,13.036033243010548,0.888353747044324,283.2015746086701,0.2,120,30
2,13.076005442602145,13.121438097062995,0.888353747044324,283.2015746086701,0.2,120,30
3,10.99426779077948,13.399772000229033,0.8891172041766047,311.92178836460386,0.2,125,30
4,13.798594107401678,13.130308306638282,0.8891172041766047,311.92178836460386,0.2,125,30
5,12.843174979524631,12.76544949895066,0.8891172041766047,311.92178836460386,0.2,125,30
6,11.246209078081808,12.562232434255224,0.8867478056634931,318.7942086215947,0.2,130,30
7,14.402046566807789,13.277828979014723,0.8867478056634931,318.7942086215947,0.2,130,30
8,12.113982238464283,13.849481290584576,0.8867478056634931,318.7942086215947,0.2,130,30
9,12.13558717970783,13.877429644536862,0.8885554803451429,287.7767761541508,0.3,120,30
10,14.757715308705901,12.655179638991124,0.8885554803451429,287.7767761541508,0.3,120,30
11,11.53815863187267,12.836957772771774,0.8885554803451429,287.7767761541508,0.3,120,30
12,11.756539979934772,13.399423059740188,0.8897912878766666,272.7646334653554,0.3,125,30
13,14.787560694514337,12.832332937869463,0.8897912878766666,272.7646334653554,0.3,125,30
14,13.49463857929297,12.944959704211,0.8897912878766666,272.7646334653554,0.3,125,30
15,11.990963394364941,12.93592411573786,0.8841965129102644,316.82687798071237,0.3,130,30
16,15.044454187727803,13.830009697217134,0.8841965129102644,316.82687798071237,0.3,130,30
17,12.137368726560638,13.385025432663243,0.8841965129102644,316.82687798071237,0.3,130,30
