,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,11.036198443595774,14.765719563061909,0.853040609334713,495.78462940376545,0.2,120,39
1,14.210669063572446,14.51325034179938,0.853040609334713,495.78462940376545,0.2,120,39
2,11.034366329581873,15.930679109297081,0.853040609334713,495.78462940376545,0.2,120,39
3,10.40611619834682,25.697089742491514,0.7649689282594796,20746.830357524635,0.2,125,39
4,15.298279429910574,14.356140990242121,0.7649689282594796,20746.830357524635,0.2,125,39
5,12.124168131499141,14.999799083304413,0.7649689282594796,20746.830357524635,0.2,125,39
6,11.087022745726546,15.96541705383651,0.6512089052747011,49595.0472063689,0.2,130,39
7,14.476934569220253,26.27227209459961,0.6512089052747011,49595.0472063689,0.2,130,39
8,11.027166977971206,25.972738768284994,0.6512089052747011,49595.0472063689,0.2,130,39
9,10.986527602355725,12.371460017251758,0.8363391512965341,1255.5232834936066,0.3,120,39
10,14.247181931637009,19.35535710279326,0.8363391512965341,1255.5232834936066,0.3,120,39
11,11.227234928431114,15.24212956280041,0.8363391512965341,1255.5232834936066,0.3,120,39
12,11.994189445074475,14.789393674688238,0.8519848156668276,561.3773727806694,0.3,125,39
13,13.961883427488337,14.844137450405384,0.8519848156668276,561.3773727806694,0.3,125,39
14,11.477236567593945,15.756768095939723,0.8519848156668276,561.3773727806694,0.3,125,39
15,10.861147772902466,13.65329554954295,0.860166174825101,505.46794511792655,0.3,130,39
16,13.494344020983036,14.590052346529781,0.860166174825101,505.46794511792655,0.3,130,39
17,11.485027351795223,15.813783968981195,0.860166174825101,505.46794511792655,0.3,130,39
