,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,12.574677443870392,22.193579438415586,0.7386607387769768,21139.844715999043,0.2,120,35
1,13.094200399659588,21.87518508002221,0.7386607387769768,21139.844715999043,0.2,120,35
2,14.956955246770857,15.573181988788116,0.7386607387769768,21139.844715999043,0.2,120,35
3,10.60605718901608,14.77446842911137,0.8789038594406041,344.3571391208167,0.2,125,35
4,13.014587434259466,13.646144839504222,0.8789038594406041,344.3571391208167,0.2,125,35
5,11.723627891046968,12.563516705275111,0.8789038594406041,344.3571391208167,0.2,125,35
6,11.264297216633977,22.224394670299883,0.8141061682525356,12015.305248769395,0.2,130,35
7,14.079268431298086,14.000791152132793,0.8141061682525356,12015.305248769395,0.2,130,35
8,11.469109885574504,13.16452245164729,0.8141061682525356,12015.305248769395,0.2,130,35
9,11.367745905528336,13.451476107092706,0.8073617841728863,10672.908539136964,0.3,120,35
10,16.00628538652863,22.702789671285093,0.8073617841728863,10672.908539136964,0.3,120,35
11,12.172368912475758,14.078746647726827,0.8073617841728863,10672.908539136964,0.3,120,35
12,12.358590391696238,16.47724527003445,0.7974968600979978,11060.232484921704,0.3,125,35
13,13.451482550726519,22.26186781556304,0.7974968600979978,11060.232484921704,0.3,125,35
14,11.814414217420229,13.163972308748427,0.7974968600979978,11060.232484921704,0.3,125,35
15,10.566960764100482,14.496621370930862,0.8766737299385903,463.0394503291529,0.3,130,35
16,13.19494476619029,12.287602984567538,0.8766737299385903,463.0394503291529,0.3,130,35
17,11.572852866165459,14.54521077272399,0.8766737299385903,463.0394503291529,0.3,130,35
18,11.703330350125972,14.68450673668235,0.8707985301523445,372.56456158280565,0.5,120,35
19,13.609354257841542,13.95811842129035,0.8707985301523445,372.56456158280565,0.5,120,35
20,11.368117713227502,13.76661602175298,0.8707985301523445,372.56456158280565,0.5,120,35
