,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,16.564910828373122,16.08253668135688,0.7775309085845947,4496.172019460723,0.2,120,40
1,13.55167079632878,17.66409458962078,0.7775309085845947,4496.172019460723,0.2,120,40
2,13.469148209564365,24.029379158675184,0.7775309085845947,4496.172019460723,0.2,120,40
3,16.06406831321021,27.155741883489974,0.7275527318318685,15416.946233226503,0.2,125,40
4,13.461304201875452,14.943885064066105,0.7275527318318685,15416.946233226503,0.2,125,40
5,14.85542252819525,21.100796729918354,0.7275527318318685,15416.946233226503,0.2,125,40
6,16.325760519588933,16.278039611145594,0.7913026014963785,4624.196447507018,0.2,130,40
7,13.33365465412791,17.34828658276439,0.7913026014963785,4624.196447507018,0.2,130,40
8,13.6560287632251,22.606880926615453,0.7913026014963785,4624.196447507018,0.2,130,40
9,15.570926453180348,17.811525610363972,0.7223996917406718,11995.456247876065,0.3,120,40
10,13.596445943155743,21.68637428092619,0.7223996917406718,11995.456247876065,0.3,120,40
11,17.322314843944337,25.39766660567713,0.7223996917406718,11995.456247876065,0.3,120,40
12,16.41882981250824,15.81481331183811,0.6239337722460429,45735.80807175528,0.3,125,40
13,14.390413993092002,26.227359703754235,0.6239337722460429,45735.80807175528,0.3,125,40
14,13.469395739305874,31.666280381085638,0.6239337722460429,45735.80807175528,0.3,125,40
15,16.41995335450325,16.27609079216324,0.5722272793451945,123694.55886074774,0.3,130,40
16,13.434709126056946,25.220591224630407,0.5722272793451945,123694.55886074774,0.3,130,40
17,13.72781579989119,36.146707910072024,0.5722272793451945,123694.55886074774,0.3,130,40
18,15.838891000939695,25.22280382489894,0.7359311779340109,6792.148843636682,0.5,120,40
19,14.010525153022515,22.129645453911497,0.7359311779340109,6792.148843636682,0.5,120,40
20,13.423816047617512,15.389890889796092,0.7359311779340109,6792.148843636682,0.5,120,40
21,16.84129029611124,17.265957673505984,0.8391944368680319,2177.401169425974,0.5,125,40
22,13.452187535390097,14.41858176224979,0.8391944368680319,2177.401169425974,0.5,125,40
23,13.85730721961905,17.995780819674128,0.8391944368680319,2177.401169425974,0.5,125,40
24,16.748230798006137,17.10957758486718,0.8547032475471497,1686.5584057428116,0.5,130,40
25,13.872131601028373,14.93417775430495,0.8547032475471497,1686.5584057428116,0.5,130,40
26,14.308614011724666,15.298840612515322,0.8547032475471497,1686.5584057428116,0.5,130,40
