,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,18.06708149075965,17.177401781635577,0.8140620589256287,3873.3890087595682,0.2,120,30
1,15.640313296875291,20.736758626052346,0.8140620589256287,3873.3890087595682,0.2,120,30
2,14.685628828613261,15.312718608958264,0.8140620589256287,3873.3890087595682,0.2,120,30
3,17.834362440036315,16.481643193222453,0.8507700562477112,1472.7309563358301,0.2,125,30
4,14.162819253903864,15.829294451709115,0.8507700562477112,1472.7309563358301,0.2,125,30
5,15.406762538222614,15.745106332493853,0.8507700562477112,1472.7309563358301,0.2,125,30
6,16.54459250812076,15.851322062412555,0.8452112674713135,2191.8867620864476,0.2,130,30
7,14.794409670382837,16.49476072192654,0.8452112674713135,2191.8867620864476,0.2,130,30
8,14.605167864311815,16.59713371030497,0.8452112674713135,2191.8867620864476,0.2,130,30
9,17.69967178643876,15.83892274128407,0.8229386210441589,2992.9169439550365,0.3,120,30
10,14.101051756678693,16.330356680989553,0.8229386210441589,2992.9169439550365,0.3,120,30
11,14.441794545259949,19.90464939150882,0.8229386210441589,2992.9169439550365,0.3,120,30
12,17.82617262397966,16.410112217771328,0.8466310103734335,1493.9469536007061,0.3,125,30
13,15.153604492858344,16.277659584750612,0.8466310103734335,1493.9469536007061,0.3,125,30
14,14.472483867900515,16.03825479838488,0.8466310103734335,1493.9469536007061,0.3,125,30
15,17.229934300116415,16.829204860224127,0.8428285717964172,2570.759791430582,0.3,130,30
16,14.905588195312594,16.985720849502158,0.8428285717964172,2570.759791430582,0.3,130,30
17,14.718009784332892,15.4714469401136,0.8428285717964172,2570.759791430582,0.3,130,30
18,16.892412710377826,15.958225628636445,0.7440008719762167,29071.207678203613,0.5,120,30
19,14.985908501431645,27.978931951095547,0.7440008719762167,29071.207678203613,0.5,120,30
20,15.534671030579318,16.841306632374724,0.7440008719762167,29071.207678203613,0.5,120,30
21,19.875737014636716,17.316720297867366,0.8282411694526672,1857.1397831022466,0.5,125,30
22,15.106073817723898,18.083608619187384,0.8282411694526672,1857.1397831022466,0.5,125,30
23,14.913159574389692,16.108907645219382,0.8282411694526672,1857.1397831022466,0.5,125,30
24,18.367072023509813,28.658000630192145,0.6595141291618347,34961.99007366439,0.5,130,30
25,14.90262327719493,23.76215273346696,0.6595141291618347,34961.99007366439,0.5,130,30
26,15.091283624352968,19.266510404079312,0.6595141291618347,34961.99007366439,0.5,130,30
27,17.257976070127963,15.398783057148306,0.8545412222544352,1557.3727307924755,0.2,120,35
28,14.516535308512195,16.218884848960954,0.8545412222544352,1557.3727307924755,0.2,120,35
29,15.732807282096413,15.826662542075479,0.8545412222544352,1557.3727307924755,0.2,120,35
30,16.358939411882442,22.018677869841163,0.8152205348014832,4763.685351360517,0.2,125,35
31,13.810469948564217,15.246227337474462,0.8152205348014832,4763.685351360517,0.2,125,35
32,14.14072589311382,15.372301364317632,0.8152205348014832,4763.685351360517,0.2,125,35
33,16.523901995539767,15.467763703703817,0.8168768088022867,2945.337432171795,0.2,130,35
34,13.992993917821149,22.103120814369174,0.8168768088022867,2945.337432171795,0.2,130,35
35,14.001775356531244,14.738730236448436,0.8168768088022867,2945.337432171795,0.2,130,35
36,16.201727428878918,15.898336934355763,0.8647161523501078,1384.87767647717,0.3,120,35
37,14.097638932172794,15.076954377643847,0.8647161523501078,1384.87767647717,0.3,120,35
38,13.843290919835894,14.767443513062387,0.8647161523501078,1384.87767647717,0.3,120,35
39,16.2096761557478,14.668663465921377,0.8204607764879862,1748.5347025711462,0.3,125,35
40,23.4236912446232,22.081088752536687,0.8204607764879862,1748.5347025711462,0.3,125,35
41,14.316546938258247,14.959616922642388,0.8204607764879862,1748.5347025711462,0.3,125,35
42,16.485846720440044,14.58987654692541,0.8228375514348348,1981.0490556067907,0.3,130,35
43,20.511126220374273,20.773440169297672,0.8228375514348348,1981.0490556067907,0.3,130,35
44,14.329575925889095,16.42767226717211,0.8228375514348348,1981.0490556067907,0.3,130,35
