,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,12.787621138997325,12.34037495915983,0.8609097599983215,3359.3481040930055,0.2,120,40
1,14.386258435142034,17.170744485563596,0.8609097599983215,3359.3481040930055,0.2,120,40
2,13.698518681320984,16.555661651012816,0.8609097599983215,3359.3481040930055,0.2,120,40
3,13.203657764768845,16.517891150190728,0.8687827587127686,2288.098834838185,0.2,125,40
4,13.811552679795195,14.295792535614055,0.8687827587127686,2288.098834838185,0.2,125,40
5,13.800411406203395,14.25396930466266,0.8687827587127686,2288.098834838185,0.2,125,40
6,12.957529384455334,13.44147619426573,0.8734889229138693,2865.3590744966555,0.2,130,40
7,13.725652048989216,17.499885861328128,0.8734889229138693,2865.3590744966555,0.2,130,40
8,13.279690280657727,13.002479265278387,0.8734889229138693,2865.3590744966555,0.2,130,40
9,14.109471790746356,12.873921882853743,0.8946543137232462,1316.1909908259313,0.3,120,40
10,14.770706384254064,13.593055910898618,0.8946543137232462,1316.1909908259313,0.3,120,40
11,12.71620336432733,13.990289795368842,0.8946543137232462,1316.1909908259313,0.3,120,40
12,13.585885835870714,18.480172335787056,0.8695840636889139,4378.4076421392,0.3,125,40
13,13.892722967972972,12.839619252411,0.8695840636889139,4378.4076421392,0.3,125,40
14,13.436227569660725,13.032982079254335,0.8695840636889139,4378.4076421392,0.3,125,40
15,13.871175702904905,17.265285455173025,0.8706510265668234,2165.2656585138307,0.3,130,40
16,13.91109027420883,13.09895668297717,0.8706510265668234,2165.2656585138307,0.3,130,40
17,12.47237303448418,14.178365040231675,0.8706510265668234,2165.2656585138307,0.3,130,40
18,13.085525879720239,13.338845205692575,0.8923583030700684,893.3119824552974,0.5,120,40
19,14.280821545473911,13.453372005898487,0.8923583030700684,893.3119824552974,0.5,120,40
20,14.31801342445423,14.114693719752779,0.8923583030700684,893.3119824552974,0.5,120,40
21,12.943129931618465,17.047607581710917,0.8669275840123495,2373.90635253782,0.5,125,40
22,13.62785099543968,15.233976636472384,0.8669275840123495,2373.90635253782,0.5,125,40
23,13.024018620808105,12.934861495039106,0.8669275840123495,2373.90635253782,0.5,125,40
24,13.740064881017496,13.312815141812624,0.8790737390518188,10236.592734789121,0.5,130,40
25,14.333939532095341,16.161468887603174,0.8790737390518188,10236.592734789121,0.5,130,40
26,13.460861551222191,13.733220375645976,0.8790737390518188,10236.592734789121,0.5,130,40
