,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.2552061378955841,0.2359527349472046,0.20745916664600372,0.7715068459510803,0.024057279236276864,0.6906341463414634,0.02137799263000484,0.023809523809523808,0.5337924962970472,0.2,120,30,lime
0,1.0,1.0,1.0,0.1451117992401123,0.5388616323471069,0.17855234444141388,0.7984379529953003,0.3364677804295943,1.0,0.5906469143927098,0.009523809523809525,0.25647810101509094,0.2,120,30,shap
0,1.0,1.0,1.0,0.2892479516744353,0.11497938867243591,0.2981581569921286,0.8158048838376999,0.018997613365155142,1.0,0.3652244210243225,0.023809523809523808,0.5199999213218689,0.2,120,30,l2x
0,1.0,1.0,1.0,0.2402406632900238,0.11177827417850494,0.18883302807807922,0.8908411741256714,0.027398568019093083,0.6558048780487805,0.044962167739868164,0.023809523809523808,0.5898875133963222,0.2,125,30,lime
0,1.0,1.0,1.0,0.17197257280349731,0.6085125207901001,0.21961301565170288,0.7679234087467194,0.4637231503579953,1.0,0.5335831116884947,0.023809523809523808,0.44892191886901855,0.2,125,30,shap
0,1.0,1.0,1.0,0.34294274840034217,0.10908405959966543,0.32888165870983127,0.9182083494961262,0.08610978520286397,1.0,0.3127657175064087,0.023809523809523808,0.3749994933605194,0.2,125,30,l2x
0,1.0,1.0,1.0,0.24648070335388184,0.1882062703371048,0.22037145495414734,0.9246314216405154,0.02778042959427209,0.5533658536585365,0.016016614437103227,0.023809523809523808,0.5452590459107323,0.2,130,30,lime
0,1.0,1.0,1.0,0.24644212424755096,0.18862727284431458,0.22036591172218323,0.951433215662837,0.6883054892601432,1.0,0.19874393939971924,0.023809523809523808,0.6023133397102356,0.2,130,30,shap
0,1.0,1.0,1.0,0.3024519185939897,0.14545114052722,0.3016863523579332,0.9182055503129959,0.025011933174224354,1.0,0.19630088806152346,0.023809523809523808,0.6500008702278137,0.2,130,30,l2x
0,1.0,1.0,1.0,0.33195632696151733,0.05317751690745354,0.2069927603006363,0.8542383894324302,0.05202863961813842,0.6762926829268293,-0.11916044950485238,0.023809523809523808,0.4581979080364783,0.3,120,30,lime
0,1.0,1.0,1.0,0.0,1.0,0.0,0.9198573909699916,0.5,1.0,0.9762896673753858,0.0,0.5855765342712402,0.3,120,30,shap
0,1.0,1.0,1.0,0.32774650370090125,0.27070621557723024,0.33844252101448424,0.8720209822058678,0.05097852028639619,1.0,0.18391778469085696,0.023809523809523808,0.5249999761581421,0.3,120,30,l2x
0,1.0,1.0,1.0,0.27711695432662964,0.08496082574129105,0.1964852660894394,0.8818008244037628,0.04696897374701671,0.6599024390243903,0.03368810415267942,0.023809523809523808,0.5888040749132206,0.3,125,30,lime
0,1.0,1.0,1.0,0.27711161971092224,0.08497931808233261,0.19648249447345734,0.9451260782778264,0.3545584725536993,1.0,0.23575274944305424,0.023809523809523808,0.38315337896347046,0.3,125,30,shap
0,1.0,1.0,1.0,0.33985741462262925,0.12514100355047575,0.3334062713919797,0.8975256577134132,0.025680190930787584,1.0,0.234048867225647,0.023809523809523808,0.4999992847442627,0.3,125,30,l2x
