,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,11.520078959724245,13.816985919059663,0.8214870289891086,5631.2846442645605,0.5,125,35
1,14.891617412660018,19.027432932173642,0.8214870289891086,5631.2846442645605,0.5,125,35
2,14.568246648955553,17.522905910511508,0.8214870289891086,5631.2846442645605,0.5,125,35
3,12.457662064617539,20.42467089407849,0.7948365214686338,10522.815762612872,0.5,130,35
4,15.81134149582068,19.06111764065243,0.7948365214686338,10522.815762612872,0.5,130,35
5,12.914164114089035,14.418831444995735,0.7948365214686338,10522.815762612872,0.5,130,35
6,11.15150158269406,12.948650790324644,0.8402336126133504,413.5909583262871,0.2,120,38
7,14.082147732701323,14.578095708766641,0.8402336126133504,413.5909583262871,0.2,120,38
8,18.927332802113273,19.019251353578788,0.8402336126133504,413.5909583262871,0.2,120,38
9,11.200799123320468,25.90586610041943,0.702747344736685,27269.811558804828,0.2,125,38
10,13.203103041771682,22.146980355028354,0.702747344736685,27269.811558804828,0.2,125,38
11,11.332488383790649,14.791012180761754,0.702747344736685,27269.811558804828,0.2,125,38
12,10.750539012081811,12.265851128861758,0.8573953419916439,560.8419330804688,0.2,130,38
13,12.800389665394468,15.00833043247131,0.8573953419916439,560.8419330804688,0.2,130,38
14,11.606397614082152,16.927017722919924,0.8573953419916439,560.8419330804688,0.2,130,38
15,10.67209232941226,15.149491629311358,0.7651901395918772,23133.43437616876,0.3,120,38
16,14.978366765013655,26.054521276624808,0.7651901395918772,23133.43437616876,0.3,120,38
17,11.65079122975332,13.492988735265952,0.7651901395918772,23133.43437616876,0.3,120,38
