,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.2562757730484009,5.058143615722656,0.25957274436950684,0.6489998191595078,0.059510357815442574,0.6167969348659004,0.029206132888793923,0.018796992481203006,0.3895509221521306,0.5,125,38,lime
0,1.0,1.0,1.0,0.2569631040096283,4.751838207244873,0.26105427742004395,0.8905183434486389,0.5145009416195856,1.0,0.3768562197685241,0.018796992481203006,0.5715720057487488,0.5,125,38,shap
0,1.0,1.0,1.0,0.3238648703461406,22.757295709673425,0.29986519444122606,0.6862246453762054,0.036836158192090386,1.0,0.34526398181915285,0.018796992481203006,0.6000004410743713,0.5,125,38,l2x
0,1.0,1.0,1.0,0.2562847435474396,17.026344299316406,0.2683190405368805,0.7310235559940338,0.19299435028248588,0.5821455938697316,-0.20342061519622812,0.018796992481203006,0.49443188958031864,0.5,130,38,lime
0,1.0,1.0,1.0,0.25700926780700684,19.93307876586914,0.2706935703754425,0.8748383775353432,0.43442561205273067,1.0,0.15979765057563777,0.018796992481203006,0.3569747507572174,0.5,130,38,shap
0,1.0,1.0,1.0,0.30960149924773145,41.39391939216291,0.288331268195266,0.7455896019935608,0.04971751412429378,1.0,0.12827482223510744,0.018796992481203006,0.3833335340023041,0.5,130,38,l2x
0,1.0,1.0,1.0,0.24785947799682617,4.7511444091796875,0.2918756604194641,0.6322313845157623,0.08278899082568805,0.5232686567164179,-0.11005750894546518,0.018315018315018316,0.6418432666557513,0.2,120,39,lime
0,1.0,1.0,1.0,0.24801793694496155,4.655759334564209,0.29228442907333374,0.7604622066020965,0.637211009174312,1.0,0.2945884108543396,0.018315018315018316,0.2160276472568512,0.2,120,39,shap
0,1.0,1.0,1.0,0.32436313461544464,1.1074905946007627,0.3167382759071407,0.6009793996810913,0.04895412844036695,1.0,0.3133099675178528,0.018315018315018316,0.4000002443790436,0.2,120,39,l2x
0,1.0,1.0,1.0,0.26313653588294983,10.56645679473877,0.28956952691078186,0.7046726047992706,0.16227522935779812,0.4947462686567163,0.06252795457839966,0.018315018315018316,0.46726099830043005,0.2,125,39,lime
0,1.0,1.0,1.0,0.26367172598838806,10.264947891235352,0.29050204157829285,0.897321930527687,0.2995229357798165,1.0,0.23635787963867183,0.018315018315018316,0.4628956615924835,0.2,125,39,shap
0,1.0,1.0,1.0,0.33672058103954416,1.3173017263039113,0.31837057696185767,0.7092221021652222,0.022972477064220155,1.0,0.20017105340957642,0.018315018315018316,0.5399996638298035,0.2,125,39,l2x
0,1.0,1.0,1.0,0.27815335988998413,25.123952865600586,0.28778889775276184,0.647335308790207,0.21475229357798162,0.3439850746268656,0.22537177801132202,0.018315018315018316,0.38078538530211115,0.2,130,39,lime
0,1.0,1.0,1.0,0.2787266671657562,31.124216079711914,0.28914082050323486,0.8184676378965378,0.692623853211009,1.0,0.4113185703754425,0.018315018315018316,0.549349308013916,0.2,130,39,shap
0,1.0,1.0,1.0,0.31634863169902766,19.872056682145722,0.2937334131714088,0.746962258219719,0.030972477064220166,1.0,0.3823565781116486,0.018315018315018316,0.5600006580352783,0.2,130,39,l2x
0,1.0,1.0,1.0,0.22504141926765442,1.7677888870239258,0.2833353579044342,0.638282835483551,0.23354128440366972,0.4132537313432835,-0.08714720010757437,0.018315018315018316,0.34452080620290493,0.3,120,39,lime
0,1.0,1.0,1.0,0.22529169917106628,1.3697612285614014,0.28513097763061523,0.7840524792671204,0.5415779816513762,1.0,0.3497242987155914,0.018315018315018316,0.38184136152267456,0.3,120,39,shap
0,1.0,1.0,1.0,0.27239408086928324,2.819259429765773,0.2725698334712611,0.6554335623979568,0.03655045871559631,1.0,0.3648251414299011,0.018315018315018316,0.3499998450279236,0.3,120,39,l2x
0,1.0,1.0,1.0,0.23406052589416504,1.5194486379623413,0.28626179695129395,0.612447190284729,0.20785321100917428,0.4539999999999999,0.13569773435592647,0.018315018315018316,0.49295634347324885,0.3,125,39,lime
0,1.0,1.0,1.0,0.23449189960956573,1.2770522832870483,0.28657588362693787,0.7993298783898354,0.754862385321101,1.0,0.48674800992012024,0.018315018315018316,0.3755342960357666,0.3,125,39,shap
0,1.0,1.0,1.0,0.2724600532872478,2.499266943465572,0.2719435040583018,0.6806531399488449,0.03332110091743118,1.0,0.4426794528961182,0.018315018315018316,0.39999982714653015,0.3,125,39,l2x
0,1.0,1.0,1.0,0.26184001564979553,2.1086723804473877,0.2767355144023895,0.6812644064426422,0.15559633027522937,0.5721641791044776,-0.06970835924148555,0.018315018315018316,0.5732379585834765,0.3,130,39,lime
0,1.0,1.0,1.0,0.26240867376327515,1.7548576593399048,0.2776874899864197,0.7739458948373794,0.4273027522935779,1.0,0.20006622076034541,0.018315018315018316,0.34866559505462646,0.3,130,39,shap
0,1.0,1.0,1.0,0.30024152377515384,58.277810288609246,0.2854072810226308,0.6434198796749115,0.027816513761467866,1.0,0.1790494084358215,0.018315018315018316,0.5600000023841858,0.3,130,39,l2x
0,1.0,1.0,1.0,0.25194138288497925,3.7971389293670654,0.27790746092796326,0.6646422207355499,0.18084403669724766,0.5354925373134328,-0.15923473834991464,0.018315018315018316,0.5531135400971914,0.5,120,39,lime
0,1.0,1.0,1.0,0.25318318605422974,3.594468593597412,0.2798307240009308,0.915387324243784,0.5467889908256882,1.0,0.152441942691803,0.018315018315018316,0.4421631693840027,0.5,120,39,shap
0,1.0,1.0,1.0,0.3354089117198654,0.7612836450529,0.3203273525738296,0.7259981334209442,0.027082568807339426,1.0,0.10923187732696538,0.018315018315018316,0.5142859816551208,0.5,120,39,l2x
0,1.0,1.0,1.0,0.21048565208911896,1.8877969980239868,0.21030570566654205,0.5844633519649506,0.15398165137614678,0.4906716417910447,-0.16780788898468013,0.018315018315018316,0.4859863115597524,0.5,125,39,lime
0,1.0,1.0,1.0,0.0036672658752650023,4.450596809387207,0.005271865986287594,0.6582810908555985,0.4880366972477065,1.0,0.6588920325040817,0.018315018315018316,0.6711862087249756,0.5,125,39,shap
0,1.0,1.0,1.0,0.1250031824930197,0.13942656676834914,0.08850098906023567,0.6059080243110657,0.02554128440366969,1.0,0.2984270572662353,0.018315018315018316,0.6333333849906921,0.5,125,39,l2x
