,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.5555329322814941,577.8473510742188,0.4043540060520172,0.6696642935276031,0.2769734151329244,0.29358333333333314,0.1171025156974792,0.02040816326530612,0.5057675403977379,0.5,120,35,lime
0,1.0,1.0,1.0,0.31118273735046387,0.22498445212841034,0.28212833404541016,0.6885694116353989,0.6205725971370144,1.0,0.47607246438274164,0.02040816326530612,0.2517375648021698,0.5,120,35,shap
0,1.0,1.0,1.0,0.37307264194988143,0.1946136014715674,0.29782482745411026,0.6449947476387023,0.0325562372188139,1.0,0.24153515100479128,0.02040816326530612,0.684615433216095,0.5,120,35,l2x
0,1.0,1.0,1.0,0.30045968294143677,11.126251220703125,0.25382891297340393,0.7525136679410934,0.032229038854805714,0.7366249999999999,0.025848031044006348,0.02040816326530612,0.4939594276457945,0.5,125,35,lime
0,1.0,1.0,1.0,0.30126112699508667,1.9049670696258545,0.25648388266563416,0.7707295060157776,0.45893660531697344,1.0,0.3663156430435265,0.02040816326530612,0.2729088366031647,0.5,125,35,shap
0,1.0,1.0,1.0,0.41585028638877536,0.10259766315591853,0.32714526965224694,0.5972683370113373,0.025194274028629855,1.0,0.1934956789016724,0.02040816326530612,0.723077118396759,0.5,125,35,l2x
0,1.0,1.0,1.0,0.21020245552062988,0.9019237756729126,0.10223553329706192,0.528607577085495,0.14584867075664623,0.5753333333333333,0.050260281562805154,0.02040816326530612,0.5067911055184786,0.5,130,35,lime
0,1.0,1.0,1.0,0.004688643850386143,0.7871213555335999,0.006127289030700922,0.5404969155788422,0.4810224948875256,1.0,0.6737173188477754,0.02040816326530612,0.5340003967285156,0.5,130,35,shap
0,1.0,1.0,1.0,0.08159636843270701,1.034809899227969,0.05074793460929993,0.5299217462539673,0.06740286298568507,1.0,0.20648372173309326,0.02040816326530612,0.6538462042808533,0.5,130,35,l2x
0,1.0,1.0,1.0,0.3035559356212616,6.036889553070068,0.24929878115653992,0.6016418814659119,0.036459510357815444,0.7207509578544062,-0.292790138721466,0.018796992481203006,0.5178373846879002,0.2,120,38,lime
0,1.0,1.0,1.0,0.3045176565647125,4.1900105476379395,0.2570308446884155,0.7978887416422367,0.6969114877589453,1.0,0.4549358800955815,0.018796992481203006,0.23458094894886017,0.2,120,38,shap
0,1.0,1.0,1.0,0.4982345761466605,0.09027059381894581,0.37433741239948753,0.6642005205154419,0.03141242937853108,1.0,0.21836891174316408,0.018796992481203006,0.5783783793449402,0.2,120,38,l2x
0,1.0,1.0,1.0,0.3754274249076843,1.9900270700454712,0.2047884613275528,0.7060189038515091,0.21355932203389832,0.6351417624521073,-0.19230570793151847,0.018796992481203006,0.7632147201555982,0.2,125,38,lime
0,1.0,1.0,1.0,0.37714025378227234,0.8159875869750977,0.2064361274242401,0.8372705116868019,0.24128060263653478,1.0,0.2363985657691956,0.018796992481203006,0.42560040950775146,0.2,125,38,shap
0,1.0,1.0,1.0,0.48499479180749727,13.25564950728731,0.25252145830523726,0.6800399035215378,0.04685499058380414,1.0,0.19310703277587893,0.018796992481203006,0.7241378426551819,0.2,125,38,l2x
0,1.0,1.0,1.0,0.3041408360004425,0.4048762321472168,0.28566354513168335,0.5889351487159729,0.03465160075329567,0.7900536398467433,-0.14685132503509513,0.018796992481203006,0.5200875060393573,0.2,130,38,lime
0,1.0,1.0,1.0,0.30355843901634216,0.24302789568901062,0.28487062454223633,0.6681277215480804,0.5615442561205273,1.0,0.4327345439072815,0.018796992481203006,0.4188576340675354,0.2,130,38,shap
0,1.0,1.0,1.0,0.3434871167598398,0.31455536258937367,0.2766796235018246,0.6731764286756515,0.04203389830508474,1.0,0.19408861398696897,0.018796992481203006,0.7081080675125122,0.2,130,38,l2x
0,1.0,1.0,1.0,0.3497657775878906,20.314346313476562,0.23182682693004608,0.6366039395332337,0.1410169491525424,0.6555249042145593,-0.23495488166809086,0.018796992481203006,0.6110243699651462,0.3,120,38,lime
0,1.0,1.0,1.0,0.40389037132263184,14.021641731262207,0.2737346291542053,0.9023488916456699,0.4051224105461394,1.0,0.24622765779495237,0.018796992481203006,0.6520237326622009,0.3,120,38,shap
0,1.0,1.0,1.0,0.5209468921063274,11.777596731124131,0.2602024706101876,0.6195205211639404,0.03909604519774011,1.0,0.18579627275466915,0.018796992481203006,0.7062499523162842,0.3,120,38,l2x
0,1.0,1.0,1.0,0.3075988292694092,40.49001693725586,0.28537362813949585,0.6585196733474732,0.06741996233521656,0.7289042145593869,-0.26768214702606197,0.018796992481203006,0.4474274263933684,0.3,125,38,lime
0,1.0,1.0,1.0,0.30937719345092773,8.797117233276367,0.29004785418510437,0.769477690756321,0.4556685499058381,1.0,0.28376836776733394,0.018796992481203006,0.5423926115036011,0.3,125,38,shap
0,1.0,1.0,1.0,0.4297861344341708,0.09621389536574484,0.3336135634775361,0.663808286190033,0.038116760828625224,1.0,0.17908834218978886,0.018796992481203006,0.671397864818573,0.3,125,38,l2x
0,1.0,1.0,1.0,0.28964337706565857,21.757360458374023,0.27425917983055115,0.737904691696167,0.13627118644067798,0.7370574712643678,-0.26029095649719247,0.018796992481203006,0.5100944082435269,0.3,130,38,lime
0,1.0,1.0,1.0,0.29218176007270813,10.31035041809082,0.28295189142227173,0.8444077655673027,0.4369114877589454,1.0,0.23170696496963505,0.018796992481203006,0.3335801661014557,0.3,130,38,shap
0,1.0,1.0,1.0,0.4629094544133811,0.09836140983931028,0.3544914297578111,0.6293758809566498,0.0384180790960452,1.0,0.17752116918563843,0.018796992481203006,0.7448275089263916,0.3,130,38,l2x
0,1.0,1.0,1.0,0.4804927408695221,2.70231294631958,0.3021531403064728,0.680666697025299,0.17288135593220338,0.5026513409961686,-0.3444687604904175,0.018796992481203006,0.4918559695887393,0.5,120,38,lime
0,1.0,1.0,1.0,0.48491811752319336,1.3484904766082764,0.30583447217941284,0.760850778222084,0.5303954802259888,1.0,0.18620027303695674,0.018796992481203006,0.32180148363113403,0.5,120,38,shap
0,1.0,1.0,1.0,0.5009864926802441,6.627823502408278,0.2665905622629074,0.6611227542161942,0.03939736346516008,1.0,0.1063176274299622,0.018796992481203006,0.6057144403457642,0.5,120,38,l2x
0,1.0,1.0,1.0,0.3504696190357208,23.126441955566406,0.24967029690742493,0.6451380491256714,0.08572504708097928,0.5638007662835248,-0.36001179218292245,0.018796992481203006,0.6997018599297489,0.5,125,38,lime
0,1.0,1.0,1.0,0.4391355514526367,43.668155670166016,0.302671879529953,0.9692252535372973,0.5196986817325799,1.0,0.13835448026657104,0.018796992481203006,0.44270163774490356,0.5,125,38,shap
0,1.0,1.0,1.0,0.5297668478308455,4.731770588836437,0.287278105876755,0.6336480021476746,0.028775894538606416,1.0,0.11088927984237673,0.018796992481203006,0.6827587485313416,0.5,125,38,l2x
0,1.0,1.0,1.0,0.2785758376121521,0.9441716074943542,0.26630860567092896,0.5883515119552613,0.05619585687382297,0.71055938697318,-0.23281965255737314,0.018796992481203006,0.4540889324430311,0.5,130,38,lime
0,1.0,1.0,1.0,0.27948105335235596,0.2639722228050232,0.2673530876636505,0.7100107476115227,0.6270809792843691,1.0,0.4253214255794774,0.018796992481203006,0.29124578833580017,0.5,130,38,shap
0,1.0,1.0,1.0,0.38877254974300574,0.1486005723970425,0.30478980485570156,0.6452547997236252,0.04338983050847457,1.0,0.20952560901641848,0.018796992481203006,0.7333333492279053,0.5,130,38,l2x
0,1.0,1.0,1.0,0.3985702395439148,0.4915236830711365,0.25579148530960083,0.6164926946163177,0.11141284403669723,0.600686567164179,-0.2229834914207458,0.018315018315018316,0.40817864683432775,0.2,120,39,lime
0,1.0,1.0,1.0,0.35943394899368286,0.39820238947868347,0.29713401198387146,0.7381626158952713,0.6171376146788992,1.0,0.23893786985427146,0.018315018315018316,0.29043203592300415,0.2,120,39,shap
0,1.0,1.0,1.0,0.4393854407056586,21.306909366185177,0.2747813694523101,0.5992393374443055,0.03684403669724769,1.0,0.05371613502502437,0.018315018315018316,0.6349999904632568,0.2,120,39,l2x
0,1.0,1.0,1.0,0.3282051682472229,5.1150712966918945,0.26714199781417847,0.6735473722219467,0.060623853211009146,0.759597014925373,-0.11673762798309317,0.018315018315018316,0.48700275630544215,0.2,125,39,lime
0,1.0,1.0,1.0,0.3301245868206024,3.5548229217529297,0.2744271755218506,0.7618986018002033,0.24524770642201835,1.0,0.2874925518443433,0.018315018315018316,0.2338692843914032,0.2,125,39,shap
0,1.0,1.0,1.0,0.4871277661305321,0.11374516592335615,0.3695043242757457,0.6944413155317306,0.017027522935779797,1.0,0.14673742055892947,0.018315018315018316,0.6368421316146851,0.2,125,39,l2x
0,1.0,1.0,1.0,0.3611246347427368,0.6312317252159119,0.26376762986183167,0.6721403241157532,0.013871559633027502,0.7697835820895522,0.012623965740203857,0.018315018315018316,0.4718484353703129,0.2,130,39,lime
0,1.0,1.0,1.0,0.3416973352432251,0.5241382122039795,0.28875115513801575,0.8764424711465836,0.5077064220183486,1.0,0.4542307284369599,0.018315018315018316,0.4018895626068115,0.2,130,39,shap
0,1.0,1.0,1.0,0.4428138698802348,4.561290982555496,0.30639155111126426,0.6980723112821579,0.0255412844036697,1.0,0.21172951459884648,0.018315018315018316,0.7741935849189758,0.2,130,39,l2x
0,1.0,1.0,1.0,0.39934873580932617,7.1280364990234375,0.21929197013378143,0.617731311917305,0.09225688073394493,0.5782761194029851,-0.08256055116653438,0.018315018315018316,0.667441205096054,0.3,120,39,lime
0,1.0,1.0,1.0,0.5039941072463989,4.941838264465332,0.2819248139858246,0.9196796499192714,0.5917064220183487,1.0,0.14983571767807002,0.018315018315018316,0.3384990394115448,0.3,120,39,shap
0,1.0,1.0,1.0,0.5275420163380813,7.432024079901225,0.2889598904138196,0.5854885399341583,0.035963302752293556,1.0,0.09657582044601443,0.018315018315018316,0.6571428179740906,0.3,120,39,l2x
0,1.0,1.0,1.0,0.2999627888202667,8.963800430297852,0.26926758885383606,0.7009022444486618,0.20910091743119263,0.602723880597015,-0.13298859596252433,0.018315018315018316,0.5105734544782056,0.3,125,39,lime
