,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,0.28833919763565063,0.011757181957364082,0.2923840880393982,0.7455504357814788,0.14233890214797137,0.35463414634146334,-0.1225762128829957,0.023809523809523808,0.49108776057710707,0.2,120,30,lime
0,1.0,1.0,1.0,0.0,1.0,0.0,0.8260001584887504,0.5,1.0,0.8959129586815834,0.0,0.6205980777740479,0.2,120,30,shap
0,1.0,1.0,1.0,0.2709236195635564,2.1752773764404862,0.25577792160625984,0.6027707278728485,0.040859188544152755,1.0,0.06646493673324583,0.023809523809523808,0.3333333432674408,0.2,120,30,l2x
0,1.0,1.0,1.0,0.2673693299293518,0.5556559562683105,0.3014250099658966,0.6584061264991761,0.05899761336515515,0.6107317073170732,0.07683240175247197,0.023809523809523808,0.3584019131004232,0.2,125,30,lime
0,1.0,1.0,1.0,0.23627988994121552,0.6002153158187866,0.31897908449172974,0.7956210568547248,0.5050596658711217,1.0,0.6632368266582489,0.0,0.34123292565345764,0.2,125,30,shap
0,1.0,1.0,1.0,0.2834798666978002,307.6647367257356,0.26633192913858256,0.6619745254516601,0.03083532219570407,1.0,0.3827391982078552,0.023809523809523808,0.4666669964790344,0.2,125,30,l2x
0,1.0,1.0,1.0,0.2690071165561676,1.1170011758804321,0.2944064438343048,0.63440061211586,0.17420047732696897,0.5308292682926828,-0.19440346956253052,0.023809523809523808,0.5048987366176999,0.2,130,30,lime
0,1.0,1.0,1.0,0.26947256922721863,0.5855761766433716,0.2951293885707855,0.7382967561483383,0.5896897374701671,1.0,0.13002482056617737,0.023809523809523808,0.45496678352355957,0.2,130,30,shap
0,1.0,1.0,1.0,0.31580012976970273,8.010352221218913,0.2975036437629716,0.684821093082428,0.03494033412887828,1.0,0.070896053314209,0.023809523809523808,0.4181816577911377,0.2,130,30,l2x
0,1.0,1.0,1.0,0.2848576605319977,1.9500726461410522,0.3001084625720978,0.6188500106334687,0.1130310262529833,0.6435121951219512,0.30440703630447385,0.023809523809523808,0.5541586298184143,0.3,120,30,lime
0,1.0,1.0,1.0,0.28507158160209656,1.28074312210083,0.3003835082054138,0.8692341610789299,0.48162291169451077,1.0,0.3230016112327576,0.023809523809523808,0.4297510087490082,0.3,120,30,shap
0,1.0,1.0,1.0,0.3186549286623805,18.177613271255886,0.2985044510514427,0.5896576046943665,0.026443914081145593,1.0,0.27165857553482053,0.023809523809523808,0.48000019788742065,0.3,120,30,l2x
0,1.0,1.0,1.0,0.2829391658306122,1.1361744403839111,0.28929516673088074,0.6512875020503998,0.14052505966587112,0.44068292682926835,0.006281161308288596,0.023809523809523808,0.5467294995058547,0.3,125,30,lime
