,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer
0,1.0,1.0,1.0,4.354417251306586e-05,0.9995424151420593,1.3305293578014243e-06,0.2207525610923767,0.20155635062611807,0.8615272727272728,0.5972651600837707,0.017857142857142856,0.47161265951356907,0.5,120,40,lime
0,1.0,1.0,1.0,2.4953484171419404e-05,0.9997377395629883,5.570257599174511e-06,0.33606911897659303,0.8540250447227192,1.0,0.9999894592399869,0.017857142857142856,0.6402161717414856,0.5,120,40,shap
0,1.0,1.0,1.0,5.762827234855085e-05,0.9993489704244511,4.7455671041374125e-05,0.21720877885818482,0.029838998211091233,1.0,0.9999801999938427,0.017857142857142856,0.4000000059604645,0.5,120,40,l2x
0,1.0,1.0,1.0,0.26610347628593445,0.13473273813724518,0.18354851007461548,0.8404703214764595,0.05431127012522361,0.5988363636363636,0.20187681913375854,0.017857142857142856,0.6599990988411255,0.5,125,40,lime
0,1.0,1.0,1.0,0.2660871744155884,0.1348542720079422,0.1835479438304901,0.8355090454220772,0.9426118067978534,1.0,0.2793105602264404,0.017857142857142856,0.5874932408332825,0.5,125,40,shap
0,1.0,1.0,1.0,0.3024981214782688,0.3138533769774163,0.30829107364626085,0.8401071861386299,0.01631484794275492,1.0,0.278868043422699,0.017857142857142856,0.5166667699813843,0.5,125,40,l2x
0,1.0,1.0,1.0,0.30242133140563965,0.09659790992736816,0.22159603238105774,0.8254329636693001,0.057602862254025056,0.5560727272727272,0.12290509939193728,0.017857142857142856,0.5562025336902553,0.5,130,40,lime
0,1.0,1.0,1.0,0.12336768209934235,0.6296284794807434,0.21508044004440308,0.6116101801395416,0.3822898032200358,1.0,0.7068935044109821,0.008928571428571428,0.3457002341747284,0.5,130,40,shap
0,1.0,1.0,1.0,0.34232708383527166,0.12996075879274097,0.3409990046048984,0.8640645444393158,0.025402504472271926,1.0,0.3341119229793549,0.017857142857142856,0.30000028014183044,0.5,130,40,l2x
