,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,40.049825535083485,39.66793495220407,-0.07486923535664876,22009.851335676707,0.5,120,40
1,39.80487840361483,39.481969537312665,-0.07486923535664876,22009.851335676707,0.5,120,40
2,39.75546284690791,39.42740423126806,-0.07486923535664876,22009.851335676707,0.5,120,40
3,17.117373808034465,18.260926799578343,0.7860439022382101,805.2248237866597,0.5,125,40
4,16.884714000969375,17.502612447868103,0.7860439022382101,805.2248237866597,0.5,125,40
5,18.31072676994963,17.12125727633233,0.7860439022382101,805.2248237866597,0.5,125,40
6,14.570428744509481,14.472736702683534,0.8455331126848856,472.3490966683451,0.5,130,40
7,17.002632386093648,15.702920617960272,0.8455331126848856,472.3490966683451,0.5,130,40
8,15.725969662509586,14.747887315599367,0.8455331126848856,472.3490966683451,0.5,130,40
