,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,14.137801859067412,13.35000112068981,0.8876953125,1332.6134949829736,0.5,125,38
1,15.18792799358363,13.810510925998997,0.8876953125,1332.6134949829736,0.5,125,38
2,13.84526711583381,15.882157574303836,0.8876953125,1332.6134949829736,0.5,125,38
3,14.913081812800245,15.988934218415523,0.8614705006281534,1967.2038722267778,0.5,130,38
4,15.179330143278156,16.10412627429577,0.8614705006281534,1967.2038722267778,0.5,130,38
5,13.871184503188053,15.851348674539063,0.8614705006281534,1967.2038722267778,0.5,130,38
6,13.018656914461081,14.03021201324379,0.8460711042086283,4930.064819157211,0.2,120,39
7,16.34182103518741,20.625768814875613,0.8460711042086283,4930.064819157211,0.2,120,39
8,13.033404348298644,13.262022365856946,0.8460711042086283,4930.064819157211,0.2,120,39
9,13.562862268347203,14.439834951810521,0.8712451855341593,3586.053536531133,0.2,125,39
10,14.23035080070526,17.420840566181848,0.8712451855341593,3586.053536531133,0.2,125,39
11,13.23075649690783,12.474912927716955,0.8712451855341593,3586.053536531133,0.2,125,39
12,14.954745883447053,13.502773133604803,0.8931326270103455,951.0196613269314,0.2,130,39
13,13.691443027768008,12.414184331510626,0.8931326270103455,951.0196613269314,0.2,130,39
14,12.691690589112454,14.75434131139101,0.8931326270103455,951.0196613269314,0.2,130,39
15,14.196421771463443,21.220006984279276,0.8209279775619507,11613.345007801014,0.3,120,39
16,14.129251836041746,17.019447524864088,0.8209279775619507,11613.345007801014,0.3,120,39
17,13.79344831101323,13.732148881224084,0.8209279775619507,11613.345007801014,0.3,120,39
18,13.447955938390727,14.424091249445857,0.854485015074412,2750.496885335741,0.3,125,39
19,13.849820220551658,13.46266643027282,0.854485015074412,2750.496885335741,0.3,125,39
20,13.831933620984179,19.110858343266063,0.854485015074412,2750.496885335741,0.3,125,39
21,15.793441203049438,16.201213525866006,0.8754251599311829,1474.1465304642823,0.3,130,39
22,15.096677381753576,14.884654262676154,0.8754251599311829,1474.1465304642823,0.3,130,39
23,12.925205747047729,12.724461315923117,0.8754251599311829,1474.1465304642823,0.3,130,39
24,13.404032632768114,12.919493293905836,0.9011673728624979,842.7863023967179,0.5,120,39
25,14.090568234076995,13.059461882739322,0.9011673728624979,842.7863023967179,0.5,120,39
26,13.596939168825541,13.22886953021036,0.9011673728624979,842.7863023967179,0.5,120,39
27,13.93221713132321,15.878430152657748,0.8838951587677002,1335.706135244393,0.5,125,39
28,13.956162620779978,13.28998330809044,0.8838951587677002,1335.706135244393,0.5,125,39
29,12.834481786558124,13.163486165769529,0.8838951587677002,1335.706135244393,0.5,125,39
30,13.265744050371277,15.392858281483521,0.872283418973287,2049.770608272257,0.5,130,39
31,14.284518546061447,13.687038348360634,0.872283418973287,2049.770608272257,0.5,130,39
32,13.08776689638016,15.425931200791876,0.872283418973287,2049.770608272257,0.5,130,39
