,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length,model
0,41.821499755471166,41.05202081275147,-0.08919600645701091,27071.044085172663,0.2,125,40,model_1l
1,41.690218766760054,40.78178723745868,-0.08919600645701091,27071.044085172663,0.2,125,40,model_1l
2,41.62246467269433,40.79215018408387,-0.08919600645701091,27071.044085172663,0.2,125,40,model_1l
3,13.34269220595058,13.342692975559974,0.8839442729949951,409.152351348832,0.2,125,40,model_2l
4,12.744678059788574,12.74467833813651,0.8941142559051514,298.20181932178235,0.2,125,40,model_3l
5,13.510454439077563,13.510454557085458,0.8810074925422668,407.0463169283704,0.2,125,40,model_4l
