,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,alpha,upper,sequence_length,explainer,model
0,1.0,1.0,1.0,3.705918743435177e-06,0.9999635815620422,1.647825911277323e-06,0.9865209784358739,0.5173524150268337,1.0,0.9999942126823498,0.017857142857142856,0.6552436351776123,0.2,125,40,shap,model_1l
0,1.0,1.0,1.0,1.1561602383952998e-05,0.9999832135139135,9.179359186771326e-06,0.5419279932975769,0.030554561717352408,1.0,0.9999897476654042,0.017857142857142856,0.5,0.2,125,40,l2x,model_1l
0,1.0,1.0,1.0,1.1557340258150361e-05,0.9998862147331238,7.324856596824247e-07,0.40585302114486693,0.2555277280858676,0.808581818181818,0.5944607615470886,0.017857142857142856,0.4934278048452882,0.2,125,40,lime,model_1l
0,1.0,1.0,1.0,5.373358817450935e-06,0.999947190284729,1.5326870652643265e-06,0.9860759925097227,0.6196779964221825,1.0,0.9999939134707347,0.017857142857142856,0.4980218708515167,0.2,125,40,shap,model_1l
0,1.0,1.0,1.0,1.377004371143145e-05,0.9998925012744413,7.409157507473286e-06,0.41791247129440307,0.027048300536672638,1.0,0.999990577254539,0.017857142857142856,0.5714285969734192,0.2,125,40,l2x,model_1l
0,1.0,1.0,1.0,0.3136604428291321,0.1082061380147934,0.25643402338027954,0.7530738413333893,0.13130590339892667,0.6782545454545454,0.10545421838760372,0.017857142857142856,0.5533068409443047,0.2,125,40,lime,model_2l
0,1.0,1.0,1.0,0.313800185918808,0.10530953109264374,0.25645631551742554,0.9618901163339615,0.5529159212880144,1.0,0.1473002076148987,0.017857142857142856,0.48328739404678345,0.2,125,40,shap,model_2l
0,1.0,1.0,1.0,0.6868349802104209,0.06773963729204403,0.5149026709172007,0.7786451786756515,0.03928443649373884,1.0,0.13572950363159175,0.017857142857142856,0.48888882994651794,0.2,125,40,l2x,model_2l
0,1.0,1.0,1.0,0.5265595316886902,0.034027956426143646,0.3887994885444641,0.7140115231275559,0.053094812164579605,0.7271272727272726,-0.5206412434577943,0.017857142857142856,0.3832508730847127,0.2,125,40,lime,model_2l
0,1.0,1.0,1.0,0.5267736315727234,0.03298148512840271,0.3888796865940094,0.9573341615498066,0.6425760286225402,1.0,-0.3299394488334655,0.017857142857142856,0.2433118224143982,0.2,125,40,shap,model_2l
0,1.0,1.0,1.0,2.5334945178196824,0.08952227877484978,1.290729682935826,0.6914229422807694,0.017817531305903404,1.0,-0.4849923849105835,0.017857142857142856,0.5500003099441528,0.2,125,40,l2x,model_2l
0,1.0,1.0,1.0,0.11351756006479263,0.3389618694782257,0.0840948149561882,0.8212857037782669,0.04801431127012523,0.6212363636363636,0.09745576381683352,0.017857142857142856,0.4255877883288005,0.2,125,40,lime,model_2l
0,1.0,1.0,1.0,0.11359033733606339,0.33100807666778564,0.08415744453668594,0.9632455974817276,0.556994633273703,1.0,0.37550024986267094,0.017857142857142856,0.3438515067100525,0.2,125,40,shap,model_2l
0,1.0,1.0,1.0,0.1424051123564804,0.1835355187365253,0.12577812006752037,0.8324603974819184,0.021967799642218244,1.0,0.3668627262115478,0.017857142857142856,0.4499993622303009,0.2,125,40,l2x,model_2l
0,1.0,1.0,1.0,0.23503489792346954,31.929718017578125,0.34301963448524475,0.7903233677148819,0.016100178890876567,0.7637818181818181,-0.21633865833282462,0.017857142857142856,0.6459435886874796,0.2,125,40,lime,model_2l
0,1.0,1.0,1.0,0.23510006070137024,31.2750186920166,0.3431539237499237,0.9437799654901028,0.7304472271914132,1.0,0.2742521524429321,0.017857142857142856,0.25543347001075745,0.2,125,40,shap,model_2l
0,1.0,1.0,1.0,0.26536431594356247,0.08375091669362404,0.3793893608431281,0.7916571646928787,0.035420393559928445,1.0,0.17235209941864016,0.017857142857142856,0.5,0.2,125,40,l2x,model_2l
0,1.0,1.0,1.0,0.3010447025299072,22.484291076660156,0.33525288105010986,0.7598600387573242,0.02483005366726297,0.7393454545454545,0.11163238286972044,0.017857142857142856,0.5712443213365582,0.2,125,40,lime,model_2l
0,1.0,1.0,1.0,0.3011137545108795,22.039461135864258,0.3353731036186218,0.9523572951555253,0.6359212880143114,1.0,-0.029025137424468994,0.017857142857142856,0.23815007507801056,0.2,125,40,shap,model_2l
0,1.0,1.0,1.0,0.35285851193514894,0.1379900471613325,0.35782563906484754,0.7422771424055099,0.023184257602862267,1.0,-0.04925071001052861,0.017857142857142856,0.6428573131561279,0.2,125,40,l2x,model_2l
0,1.0,1.0,1.0,0.32336848974227905,0.005514617543667555,0.249303936958313,0.7783669918775559,0.013595706618962445,0.7556363636363636,0.04651088714599605,0.017857142857142856,0.6301348427075448,0.2,125,40,lime,model_3l
0,1.0,1.0,1.0,0.3233669400215149,0.005539447534829378,0.2493038922548294,0.9886014364659786,0.2825044722719141,1.0,0.18756507635116582,0.017857142857142856,0.3817438781261444,0.2,125,40,shap,model_3l
0,1.0,1.0,1.0,0.5250400673412287,0.09832240627632313,0.4414638461876512,0.8525468021631241,0.025330948121645804,1.0,0.141804039478302,0.017857142857142856,0.28571417927742004,0.2,125,40,l2x,model_3l
0,1.0,1.0,1.0,0.5376290082931519,0.002450144849717617,0.38232800364494324,0.693918514251709,0.047942754919499106,0.8839272727272727,-0.5244497895240783,0.017857142857142856,0.33902218276836854,0.2,125,40,lime,model_3l
0,1.0,1.0,1.0,0.5376269221305847,0.002458789851516485,0.3823271691799164,0.9861705804243683,0.3131305903398927,1.0,-0.25487914085388175,0.017857142857142856,0.33604344725608826,0.2,125,40,shap,model_3l
0,1.0,1.0,1.0,2.060271400680536,0.09799990316433062,1.1378581922059665,0.7249161899089813,0.013452593917710195,1.0,-0.5878530502319337,0.017857142857142856,0.6000000834465027,0.2,125,40,l2x,model_3l
0,1.0,1.0,1.0,0.12317182123661041,0.02669317089021206,0.08902187645435333,0.8246323153376579,0.030053667262969586,0.6843636363636363,0.08043602705001829,0.017857142857142856,0.5397455627642909,0.2,125,40,lime,model_3l
0,1.0,1.0,1.0,0.12317045778036118,0.026789629831910133,0.08902197331190109,0.9888972437940537,0.2843649373881932,1.0,0.38722872734069824,0.017857142857142856,0.2508997321128845,0.2,125,40,shap,model_3l
0,1.0,1.0,1.0,0.09003927003245807,1.8260393572991493,0.09658904776414955,0.7907704174518585,0.02812164579606441,1.0,0.37767974138259885,0.017857142857142856,0.36666762828826904,0.2,125,40,l2x,model_3l
0,1.0,1.0,1.0,0.2512049674987793,0.156654953956604,0.35642120242118835,0.7916399508714675,0.0106618962432916,0.8309818181818182,-0.2733254075050353,0.017857142857142856,0.554010372705778,0.2,125,40,lime,model_3l
0,1.0,1.0,1.0,0.25120335817337036,0.15716776251792908,0.3564204275608063,0.9725943313911557,0.3057602862254025,1.0,0.27836658954620364,0.017857142857142856,0.43095719814300537,0.2,125,40,shap,model_3l
0,1.0,1.0,1.0,0.2011519519967216,3.8761331821301694,0.3225175821775076,0.8838151291012764,0.029982110912343478,1.0,-0.02633148431777954,0.017857142857142856,0.6000001430511475,0.2,125,40,l2x,model_3l
0,1.0,1.0,1.0,0.29404547810554504,0.10260234028100967,0.3239395320415497,0.7606302440166474,0.0068694096601073455,0.8146909090909091,0.10458416938781734,0.017857142857142856,0.4920096443120459,0.2,125,40,lime,model_3l
0,1.0,1.0,1.0,0.2940438687801361,0.10293270647525787,0.3239390254020691,0.9783276421949267,0.30876565295169944,1.0,0.11002405881881716,0.017857142857142856,0.37075796723365784,0.2,125,40,shap,model_3l
0,1.0,1.0,1.0,0.28061594795316724,5.293046209721529,0.2959153275613091,0.6995534509420395,0.017030411449016104,1.0,0.05157780647277832,0.017857142857142856,0.34999996423721313,0.2,125,40,l2x,model_3l
0,1.0,1.0,1.0,0.3633817732334137,0.0018229441484436393,0.26277485489845276,0.7870584383606911,0.05152057245080501,0.7393454545454545,0.16126853227615356,0.017857142857142856,0.6618255604948751,0.2,125,40,lime,model_4l
0,1.0,1.0,1.0,0.0,1.0,0.0,0.942649606615305,0.5,1.0,0.8059839591383934,0.0,0.5551429390907288,0.2,125,40,shap,model_4l
0,1.0,1.0,1.0,0.5303365487728067,0.1521494189466534,0.45479912718081983,0.7598114967346191,0.013953488372093032,1.0,0.09448373317718506,0.017857142857142856,0.5999993085861206,0.2,125,40,l2x,model_4l
0,1.0,1.0,1.0,0.5445852875709534,0.0005255845608189702,0.3543940782546997,0.7627196937799454,0.05526535480023852,0.7821090909090909,-0.18142049312591557,0.017857142857142856,0.36845503830098286,0.2,125,40,lime,model_4l
0,1.0,1.0,1.0,0.16803601384162903,0.8000296354293823,0.33607202768325806,0.9126091782003641,0.5617173524150268,1.0,0.5765708222985267,0.008928571428571428,0.47449442744255066,0.2,125,40,shap,model_4l
0,1.0,1.0,1.0,2.147013479447737,0.05567098763251127,1.10578076332144,0.7302061229944229,0.05080500894454383,1.0,-0.2859098672866822,0.017857142857142856,0.46000006794929504,0.2,125,40,l2x,model_4l
0,1.0,1.0,1.0,0.16054007411003113,0.006390622351318598,0.11352013051509857,0.8403649315237999,0.00808586762075135,0.7047272727272726,0.12608467340469365,0.017857142857142856,0.5130496227444202,0.2,125,40,lime,model_4l
0,1.0,1.0,1.0,0.0,1.0,0.0,0.9652734659612179,0.5,1.0,0.8490495786070824,0.0,0.4948321580886841,0.2,125,40,shap,model_4l
0,1.0,1.0,1.0,0.08809567575101791,7.739418217109976,0.10409688083642388,0.8128531843423843,0.04601073345259391,1.0,0.374977958202362,0.017857142857142856,0.666667640209198,0.2,125,40,l2x,model_4l
0,1.0,1.0,1.0,0.24517318606376648,0.05479779094457626,0.3313484489917755,0.8345914721488953,0.01595706618962433,0.7698909090909091,-0.030995726585388184,0.017857142857142856,0.7903326348792059,0.2,125,40,lime,model_4l
0,1.0,1.0,1.0,0.16803601384162903,0.8000296354293823,0.33607202768325806,0.9314591374248267,0.5617173524150268,1.0,0.6773867484182119,0.0,0.5386131405830383,0.2,125,40,shap,model_4l
0,1.0,1.0,1.0,0.2043553490663689,1.3917251806925077,0.3292704658059508,0.7883462831377983,0.02189624329159213,1.0,0.3208995461463928,0.017857142857142856,0.46666696667671204,0.2,125,40,l2x,model_4l
0,1.0,1.0,1.0,0.31854718923568726,0.035051628947257996,0.3285166323184967,0.8311030596494675,0.08715563506261181,0.7678545454545456,0.17032945156097412,0.017857142857142856,0.6318042039950588,0.2,125,40,lime,model_4l
0,1.0,1.0,1.0,0.0,1.0,0.0,0.9407875508069992,0.5,1.0,0.8706449780613184,0.0,0.5299513936042786,0.2,125,40,shap,model_4l
0,1.0,1.0,1.0,0.2881897917583424,8.094628116872904,0.301673476369645,0.859491053968668,0.036422182468694095,1.0,0.04437849521636961,0.017857142857142856,0.4857146143913269,0.2,125,40,l2x,model_4l
