,RMSE_val,RMSE_test,R2_test,Score_test,alpha,rul_piecewise,sequence_length
0,12.95256779373001,14.649807424924674,0.8683875997861227,427.1345999928749,0.3,130,30
1,17.220167818215362,15.104213431556662,0.8683875997861227,427.1345999928749,0.3,130,30
2,13.25004203357867,14.520363897626043,0.8683875997861227,427.1345999928749,0.3,130,30
