,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,explainer
72,1.0,1.0,1.0,0.2757275700569153,0.003086029669508148,0.2937366962432861,0.5606636524200439,0.1555555555555555,0.5882605363984673,0.1327159626085347,0.018796992481203,0.3203142818257649,lime
73,1.0,1.0,1.0,0.2765596210956573,0.000885640100382635,0.295958548784256,0.8088683977723121,0.432316384180791,1.0,0.5556397308230455,0.018796992481203,0.5593024492263794,shap
74,1.0,1.0,1.0,0.2981034225394775,0.0029506209029563297,0.2820352398944238,0.5114048540592193,0.0276459510357815,1.0,0.5359170061108,0.018796992481203,0.6000005006790161,l2x
