,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,explainer
129,1.0,1.0,1.0,0.2980577945709228,0.1812886893749237,0.2457532882690429,0.8480424501001835,0.0774955277280858,0.4766545454545453,0.3157803274101406,0.0178571428571428,0.3140290100378364,lime
130,1.0,1.0,1.0,0.0,1.0,0.0,0.8676350697875023,0.5,1.0,0.9576183143441158,0.0,0.6108325719833374,shap
131,1.0,1.0,1.0,0.3429835985964792,0.1747096952218305,0.343654551780858,0.8130338057875633,0.0251878354203935,1.0,0.42926226327681477,0.0178571428571428,0.5384616255760193,l2x
