,identity,separability,stability,coherence,completness,congruence,selectivity,accumen,Verm_stability,fidelity,sparsity,instability,explainer
15,1.0,1.0,1.0,0.4022669792175293,0.036439225077629,0.359381228685379,0.5730028867721557,0.0235481304693715,0.6947317073170731,0.633833792399812,0.0238095238095238,0.5148105522852051,lime
16,1.0,1.0,1.0,0.4005164206027984,0.0382157154381275,0.3576086759567261,0.8105862438678741,0.3494988066825776,1.0,0.8702779945269686,0.0238095238095238,0.4516351521015167,shap
17,1.0,1.0,1.0,0.4047322783870547,0.0428422692933346,0.3538420899925411,0.6245994746685029,0.0271121718377088,1.0,0.8739700494014715,0.0238095238095238,0.4000000059604645,l2x
